hero,hero_slug,role,category,perk_type,perk_name,pick_rate,perk_slug,perk_image_url,perk_image_raw_url,hero_image_url,source_url,update_date
키리코,kiriko,Support,supports,major,준비 단계,10,ready_step,https://owperks.com/_next/image?url=%2Fperks-icons%2Fready_step.webp&w=32&q=75,https://owperks.com/perks-icons/ready_step.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fkiriko.webp&w=64&q=75,https://owperks.com/ko/supports/kiriko,2026-05-01
키리코,kiriko,Support,supports,minor,술수가,74,fortune_teller,https://owperks.com/_next/image?url=%2Fperks-icons%2Ffortune_teller.webp&w=32&q=75,https://owperks.com/perks-icons/fortune_teller.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fkiriko.webp&w=64&q=75,https://owperks.com/ko/supports/kiriko,2026-05-01
키리코,kiriko,Support,supports,minor,긴급 치료,26,urgent_care,https://owperks.com/_next/image?url=%2Fperks-icons%2Furgent_care.webp&w=32&q=75,https://owperks.com/perks-icons/urgent_care.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fkiriko.webp&w=64&q=75,https://owperks.com/ko/supports/kiriko,2026-05-01
D.Va,dva,Tank,tanks,major,보호막 시스템,51,shield_system,https://owperks.com/_next/image?url=%2Fperks-icons%2Fshield_system.webp&w=32&q=75,https://owperks.com/perks-icons/shield_system.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fdva.webp&w=64&q=75,https://owperks.com/ko/tanks/dva,2026-05-01
D.Va,dva,Tank,tanks,major,집중 융합,49,precision_fusion,https://owperks.com/_next/image?url=%2Fperks-icons%2Fprecision_fusion.webp&w=32&q=75,https://owperks.com/perks-icons/precision_fusion.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fdva.webp&w=64&q=75,https://owperks.com/ko/tanks/dva,2026-05-01
D.Va,dva,Tank,tanks,minor,확장 부스터,82,extended_boosters,https://owperks.com/_next/image?url=%2Fperks-icons%2Fextended_boosters.webp&w=32&q=75,https://owperks.com/perks-icons/extended_boosters.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fdva.webp&w=64&q=75,https://owperks.com/ko/tanks/dva,2026-05-01
D.Va,dva,Tank,tanks,minor,토끼 깡총,18,bunny_power,https://owperks.com/_next/image?url=%2Fperks-icons%2Fbunny_power.webp&w=32&q=75,https://owperks.com/perks-icons/bunny_power.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fdva.webp&w=64&q=75,https://owperks.com/ko/tanks/dva,2026-05-01
도미나,domina,Tank,tanks,major,분열 폭발,72,disruptive_detonation,https://owperks.com/_next/image?url=%2Fperks-icons%2Fdisruptive_detonation.webp&w=32&q=75,https://owperks.com/perks-icons/disruptive_detonation.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fdomina.webp&w=64&q=75,https://owperks.com/ko/tanks/domina,2026-05-01
도미나,domina,Tank,tanks,major,벽어 천격,28,power_move,https://owperks.com/_next/image?url=%2Fperks-icons%2Fpower_move.webp&w=32&q=75,https://owperks.com/perks-icons/power_move.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fdomina.webp&w=64&q=75,https://owperks.com/ko/tanks/domina,2026-05-01
도미나,domina,Tank,tanks,minor,출력 확장,63,extended_power,https://owperks.com/_next/image?url=%2Fperks-icons%2Fextended_power.webp&w=32&q=75,https://owperks.com/perks-icons/extended_power.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fdomina.webp&w=64&q=75,https://owperks.com/ko/tanks/domina,2026-05-01
도미나,domina,Tank,tanks,minor,효율적인 설계,37,efficient_design,https://owperks.com/_next/image?url=%2Fperks-icons%2Fefficient_design.webp&w=32&q=75,https://owperks.com/perks-icons/efficient_design.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fdomina.webp&w=64&q=75,https://owperks.com/ko/tanks/domina,2026-05-01
둠피스트,doomfist,Tank,tanks,major,파워 매트릭스,87,power_matrix,https://owperks.com/_next/image?url=%2Fperks-icons%2Fpower_matrix.webp&w=32&q=75,https://owperks.com/perks-icons/power_matrix.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fdoomfist.webp&w=64&q=75,https://owperks.com/ko/tanks/doomfist,2026-05-01
둠피스트,doomfist,Tank,tanks,major,여진,13,aftershock,https://owperks.com/_next/image?url=%2Fperks-icons%2Faftershock.webp&w=32&q=75,https://owperks.com/perks-icons/aftershock.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fdoomfist.webp&w=64&q=75,https://owperks.com/ko/tanks/doomfist,2026-05-01
둠피스트,doomfist,Tank,tanks,minor,자작생존,63,survival_of_the_fittest,https://owperks.com/_next/image?url=%2Fperks-icons%2Fsurvival_of_the_fittest.webp&w=32&q=75,https://owperks.com/perks-icons/survival_of_the_fittest.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fdoomfist.webp&w=64&q=75,https://owperks.com/ko/tanks/doomfist,2026-05-01
둠피스트,doomfist,Tank,tanks,minor,원투,37,one_two,https://owperks.com/_next/image?url=%2Fperks-icons%2Fone_two.webp&w=32&q=75,https://owperks.com/perks-icons/one_two.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fdoomfist.webp&w=64&q=75,https://owperks.com/ko/tanks/doomfist,2026-05-01
라마트라,ramattra,Tank,tanks,major,공허 쇄도,92,void_surge,https://owperks.com/_next/image?url=%2Fperks-icons%2Fvoid_surge.webp&w=32&q=75,https://owperks.com/perks-icons/void_surge.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Framattra.webp&w=64&q=75,https://owperks.com/ko/tanks/ramattra,2026-05-01
라마트라,ramattra,Tank,tanks,major,나노머신 수리,8,nanite_repair,https://owperks.com/_next/image?url=%2Fperks-icons%2Fnanite_repair.webp&w=32&q=75,https://owperks.com/perks-icons/nanite_repair.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Framattra.webp&w=64&q=75,https://owperks.com/ko/tanks/ramattra,2026-05-01
라마트라,ramattra,Tank,tanks,minor,연장된 방벽,91,prolonged_barrier,https://owperks.com/_next/image?url=%2Fperks-icons%2Fprolonged_barrier.webp&w=32&q=75,https://owperks.com/perks-icons/prolonged_barrier.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Framattra.webp&w=64&q=75,https://owperks.com/ko/tanks/ramattra,2026-05-01
라마트라,ramattra,Tank,tanks,minor,맹공 형태,9,relentless_form,https://owperks.com/_next/image?url=%2Fperks-icons%2Frelentless_form.webp&w=32&q=75,https://owperks.com/perks-icons/relentless_form.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Framattra.webp&w=64&q=75,https://owperks.com/ko/tanks/ramattra,2026-05-01
라인하르트,reinhardt,Tank,tanks,major,불붙은 분노,58,ignited_fury,https://owperks.com/_next/image?url=%2Fperks-icons%2Fignited_fury.webp&w=32&q=75,https://owperks.com/perks-icons/ignited_fury.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Freinhardt.webp&w=64&q=75,https://owperks.com/ko/tanks/reinhardt,2026-05-01
라인하르트,reinhardt,Tank,tanks,major,방패 강타,42,shield_slam,https://owperks.com/_next/image?url=%2Fperks-icons%2Fshield_slam.webp&w=32&q=75,https://owperks.com/perks-icons/shield_slam.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Freinhardt.webp&w=64&q=75,https://owperks.com/ko/tanks/reinhardt,2026-05-01
라인하르트,reinhardt,Tank,tanks,minor,성전사의 결의,75,crusaders_resolve,https://owperks.com/_next/image?url=%2Fperks-icons%2Fcrusaders_resolve.webp&w=32&q=75,https://owperks.com/perks-icons/crusaders_resolve.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Freinhardt.webp&w=64&q=75,https://owperks.com/ko/tanks/reinhardt,2026-05-01
라인하르트,reinhardt,Tank,tanks,minor,성전사의 화염,25,crusaders_fire,https://owperks.com/_next/image?url=%2Fperks-icons%2Fcrusaders_fire.webp&w=32&q=75,https://owperks.com/perks-icons/crusaders_fire.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Freinhardt.webp&w=64&q=75,https://owperks.com/ko/tanks/reinhardt,2026-05-01
레킹볼,wrecking-ball,Tank,tanks,major,적응형 방벽,71,adaptative_barrier,https://owperks.com/_next/image?url=%2Fperks-icons%2Fadaptative_barrier.webp&w=32&q=75,https://owperks.com/perks-icons/adaptative_barrier.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fwrecking-ball.webp&w=64&q=75,https://owperks.com/ko/tanks/wrecking-ball,2026-05-01
레킹볼,wrecking-ball,Tank,tanks,major,체공 시간,29,hang_time,https://owperks.com/_next/image?url=%2Fperks-icons%2Fhang_time.webp&w=32&q=75,https://owperks.com/perks-icons/hang_time.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fwrecking-ball.webp&w=64&q=75,https://owperks.com/ko/tanks/wrecking-ball,2026-05-01
레킹볼,wrecking-ball,Tank,tanks,minor,멀티볼,70,multi_ball,https://owperks.com/_next/image?url=%2Fperks-icons%2Fmulti_ball.webp&w=32&q=75,https://owperks.com/perks-icons/multi_ball.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fwrecking-ball.webp&w=64&q=75,https://owperks.com/ko/tanks/wrecking-ball,2026-05-01
레킹볼,wrecking-ball,Tank,tanks,minor,증기 롤러,30,steamroller,https://owperks.com/_next/image?url=%2Fperks-icons%2Fsteamroller.webp&w=32&q=75,https://owperks.com/perks-icons/steamroller.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fwrecking-ball.webp&w=64&q=75,https://owperks.com/ko/tanks/wrecking-ball,2026-05-01
로드호그,roadhog,Tank,tanks,major,호그가스 노출,81,hogdrogen_exposure,https://owperks.com/_next/image?url=%2Fperks-icons%2Fhogdrogen_exposure.webp&w=32&q=75,https://owperks.com/perks-icons/hogdrogen_exposure.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Froadhog.webp&w=64&q=75,https://owperks.com/ko/tanks/roadhog,2026-05-01
로드호그,roadhog,Tank,tanks,major,풀드포크,19,pulled_pork,https://owperks.com/_next/image?url=%2Fperks-icons%2Fpulled_pork.webp&w=32&q=75,https://owperks.com/perks-icons/pulled_pork.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Froadhog.webp&w=64&q=75,https://owperks.com/ko/tanks/roadhog,2026-05-01
로드호그,roadhog,Tank,tanks,minor,고철 갈고리,74,scrap_hook,https://owperks.com/_next/image?url=%2Fperks-icons%2Fscrap_hook.webp&w=32&q=75,https://owperks.com/perks-icons/scrap_hook.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Froadhog.webp&w=64&q=75,https://owperks.com/ko/tanks/roadhog,2026-05-01
로드호그,roadhog,Tank,tanks,minor,파편 발사기,26,sharpnel_launcher,https://owperks.com/_next/image?url=%2Fperks-icons%2Fsharpnel_launcher.webp&w=32&q=75,https://owperks.com/perks-icons/sharpnel_launcher.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Froadhog.webp&w=64&q=75,https://owperks.com/ko/tanks/roadhog,2026-05-01
마우가,mauga,Tank,tanks,major,불 위를 걷는 자,72,firewalker,https://owperks.com/_next/image?url=%2Fperks-icons%2Ffirewalker.webp&w=32&q=75,https://owperks.com/perks-icons/firewalker.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fmauga.webp&w=64&q=75,https://owperks.com/ko/tanks/mauga,2026-05-01
마우가,mauga,Tank,tanks,major,전투 연료,28,combat_fuel,https://owperks.com/_next/image?url=%2Fperks-icons%2Fcombat_fuel.webp&w=32&q=75,https://owperks.com/perks-icons/combat_fuel.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fmauga.webp&w=64&q=75,https://owperks.com/ko/tanks/mauga,2026-05-01
마우가,mauga,Tank,tanks,minor,방화광,81,pyromaniac,https://owperks.com/_next/image?url=%2Fperks-icons%2Fpyromaniac.webp&w=32&q=75,https://owperks.com/perks-icons/pyromaniac.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fmauga.webp&w=64&q=75,https://owperks.com/ko/tanks/mauga,2026-05-01
마우가,mauga,Tank,tanks,minor,키네틱 탄띠,19,kinetic_bandolier,https://owperks.com/_next/image?url=%2Fperks-icons%2Fkinetic_bandolier.webp&w=32&q=75,https://owperks.com/perks-icons/kinetic_bandolier.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fmauga.webp&w=64&q=75,https://owperks.com/ko/tanks/mauga,2026-05-01
