hero,role,data_tier,map,map_name,update_date,win_rate,pick_rate,ban_rate,win_rate_z,pick_rate_log,pick_rate_z,total_score,rank
정커퀸,Tank,Silver,junkertown,정크타운,2026-05-18,50.5,2.1,0.3,0.2332556460253037,1.1314021114911006,-1.5840375999495073,-0.5667240718979283,C
정크랫,Damage,Silver,junkertown,정크타운,2026-05-18,50.5,5.9,0.9,0.2332556460253037,1.9315214116032138,-0.34133141732204364,-0.12587791121912173,B
제트팩 캣,Support,Silver,junkertown,정크타운,2026-05-18,36.3,3.4,31.5,-2.9183066459807274,1.4816045409242156,-1.0401203064075197,-1.4022550059971721,C
젠야타,Support,Silver,junkertown,정크타운,2026-05-18,54.1,13.1,1.0,1.0322432693507766,2.6461747973841225,0.7686332852181196,0.6158010928052227,S
주노,Support,Silver,junkertown,정크타운,2026-05-18,46.3,10.0,0.2,-0.6988965811877482,2.3978952727983707,0.38301766492338524,-0.45703353749448083,C
캐서디,Damage,Silver,junkertown,정크타운,2026-05-18,49.3,16.5,1.0,-0.033073561749854465,2.8622008809294686,1.1041544376174957,0.1837990229747199,A
키리코,Support,Silver,junkertown,정크타운,2026-05-18,50.5,53.0,1.5,0.2332556460253037,3.9889840465642745,2.8542189670179408,0.8819878125849816,S
토르비욘,Damage,Silver,junkertown,정크타운,2026-05-18,44.6,3.9,0.4,-1.0761962922025539,1.589235205116581,-0.8729536203728104,-0.9948388857895372,C
트레이서,Damage,Silver,junkertown,정크타운,2026-05-18,48.5,5.7,8.8,-0.21062636693329218,1.9021075263969205,-0.3870156259092298,-0.06741279652704063,B
파라,Damage,Silver,junkertown,정크타운,2026-05-18,50.2,4.7,32.2,0.16667334408151493,1.7404661748405046,-0.6380690712132876,0.2646707448048427,A
프레야,Damage,Silver,junkertown,정크타운,2026-05-18,53.7,5.5,2.0,0.9434668667590577,1.8718021769015913,-0.43408441325038577,0.2832887324383592,A
한조,Damage,Silver,junkertown,정크타운,2026-05-18,48.5,5.9,0.4,-0.21062636693329218,1.9315214116032138,-0.34133141732204364,-0.40256726223967626,B
해저드,Tank,Silver,junkertown,정크타운,2026-05-18,49.5,4.7,3.6,0.011314639546005749,1.7404661748405046,-0.6380690712132876,-0.1673512840640418,B
D.VA,Tank,Gold,junkertown,정크타운,2026-05-18,46.7,7.2,18.4,-0.6258583414627388,2.1041341542702074,-0.052516740040250885,-0.057685169262542135,B
겐지,Damage,Gold,junkertown,정크타운,2026-05-18,53.5,15.1,1.8,0.9783373186945227,2.7788192719904172,0.9780372329947451,0.7089537494201011,S
도미나,Tank,Gold,junkertown,정크타운,2026-05-18,50.3,4.8,6.5,0.22342171391463392,1.7578579175523736,-0.5814395547645529,0.03907347924754803,B
둠피스트,Tank,Gold,junkertown,정크타운,2026-05-18,55.5,4.5,43.1,1.4501595716819526,1.7047480922384253,-0.6625626447023119,0.9435146621453633,S
라마트라,Tank,Gold,junkertown,정크타운,2026-05-18,44.2,5.2,1.9,-1.2156361576970263,1.824549292051046,-0.4795712029191615,-0.8190678369016265,C
라이프위버,Support,Gold,junkertown,정크타운,2026-05-18,49.0,7.3,0.6,-0.08326275052719491,2.1162555148025524,-0.034001856686357294,-0.2250923908177317,B
라인하르트,Tank,Gold,junkertown,정크타운,2026-05-18,47.3,6.4,0.3,-0.4843116655665111,2.0014800002101243,-0.20931676947121927,-0.5151795770971215,C
레킹볼,Tank,Gold,junkertown,정크타운,2026-05-18,53.6,2.5,8.4,1.0019284313438945,1.252762968495368,-1.3529514687511712,0.23707603794758794,A
로드호그,Tank,Gold,junkertown,정크타운,2026-05-18,39.0,5.4,3.6,-2.442374015464345,1.8562979903656263,-0.4310763623966104,-1.3357500325329934,C
루시우,Support,Gold,junkertown,정크타운,2026-05-18,44.0,2.7,0.2,-1.26281838299577,1.308332819650179,-1.2680707897730077,-1.2363100004775127,C
리퍼,Damage,Gold,junkertown,정크타운,2026-05-18,53.2,14.7,3.2,0.9075639807464088,2.7536607123542622,0.9396085602585111,0.73422776457993,S
마우가,Tank,Gold,junkertown,정크타운,2026-05-18,48.1,12.2,22.0,-0.2955827643715381,2.580216829592325,0.6746801102536976,0.35591796464641795,A
메르시,Support,Gold,junkertown,정크타운,2026-05-18,48.9,7.7,0.9,-0.10685386317656675,2.1633230256605382,0.037891844599759285,-0.18472349914183658,B
메이,Damage,Gold,junkertown,정크타운,2026-05-18,48.0,5.3,0.4,-0.31917387702090994,1.840549633397487,-0.45513133473263834,-0.4931608182100846,B
모이라,Support,Gold,junkertown,정크타운,2026-05-18,43.7,12.5,1.6,-1.333591720943884,2.6026896854443837,0.709006480104627,-0.5409142304587996,C
미즈키,Support,Gold,junkertown,정크타운,2026-05-18,48.5,7.2,3.1,-0.20121831377405242,2.1041341542702074,-0.052516740040250885,-0.12209131738149616,B
바스티온,Damage,Gold,junkertown,정크타운,2026-05-18,51.5,8.5,1.5,0.5065150657070926,2.2512917986064953,0.1722605539153019,0.21113250233872333,A
바티스트,Support,Gold,junkertown,정크타운,2026-05-18,42.8,7.4,0.1,-1.5459117347882287,2.128231705849268,-0.0157087137951618,-1.0176396188204382,C
벤데타,Damage,Gold,junkertown,정크타운,2026-05-18,51.1,2.1,6.6,0.41215061510960693,1.1314021114911006,-1.5383252232209499,-0.15126958143645364,B
벤처,Damage,Gold,junkertown,정크타운,2026-05-18,45.7,2.4,0.9,-0.8617694679564538,1.2237754316221157,-1.3972287478975849,-0.9927174792809833,C
브리기테,Support,Gold,junkertown,정크타운,2026-05-18,53.5,3.0,0.1,0.9783373186945227,1.3862943611198906,-1.1489877179883083,-0.09549879333700637,B
소전,Damage,Gold,junkertown,정크타운,2026-05-18,44.7,10.3,0.1,-1.0976805944501689,2.424802725718295,0.43729141142741873,-0.657624011084634,C
솔저: 76,Damage,Gold,junkertown,정크타운,2026-05-18,48.4,17.8,0.4,-0.22480942642342425,2.9338568698359038,1.2148508342334288,0.05501605777847826,B
솜브라,Damage,Gold,junkertown,정크타운,2026-05-18,50.0,2.7,58.6,0.1526483759665201,1.308332819650179,-1.2680707897730077,0.16673172609539544,A
시그마,Tank,Gold,junkertown,정크타운,2026-05-18,55.5,15.3,6.0,1.4501595716819526,2.791165107812717,0.9968949931897534,1.1136592343559797,S
시메트라,Damage,Gold,junkertown,정크타운,2026-05-18,45.7,2.0,3.6,-0.8617694679564538,1.0986122886681098,-1.5884103389257846,-0.8926479517378002,C
시에라,Damage,Gold,junkertown,정크타운,2026-05-18,50.2,20.0,27.2,0.19983060126526378,3.044522437723423,1.383887971216717,0.8526766403076496,S
아나,Support,Gold,junkertown,정크타운,2026-05-18,53.9,52.7,13.6,1.0727017692920082,3.983413001514819,2.8180049768352435,1.6021430624996065,S
안란,Damage,Gold,junkertown,정크타운,2026-05-18,55.3,9.4,10.8,1.402977346383209,2.341805806147327,0.31051700516432224,0.9771256811123503,S
애쉬,Damage,Gold,junkertown,정크타운,2026-05-18,53.0,12.6,0.6,0.8603817554476652,2.6100697927420065,0.7202792927059918,0.47301420698740304,S
에코,Damage,Gold,junkertown,정크타운,2026-05-18,47.2,3.8,1.2,-0.5079027782158813,1.5686159179138452,-0.8704989833340869,-0.6316638219416875,C
엠레,Damage,Gold,junkertown,정크타운,2026-05-18,50.8,13.4,2.1,0.3413772771614914,2.667228206581955,0.8075864363320128,0.35745995036212175,A
오리사,Tank,Gold,junkertown,정크타운,2026-05-18,49.5,10.7,6.5,0.03469281271966259,2.4595888418037104,0.49042578359115746,0.26626863015677543,A
우양,Support,Gold,junkertown,정크타운,2026-05-18,52.2,11.1,0.8,0.6716528542526938,2.4932054526026954,0.5417737841753824,0.34606827628599224,A
위도우메이커,Damage,Gold,junkertown,정크타운,2026-05-18,52.4,8.5,3.3,0.7188350795514358,2.2512917986064953,0.1722605539153019,0.4138482979778822,A
윈스턴,Tank,Gold,junkertown,정크타운,2026-05-18,51.2,11.3,6.4,0.4357417277589788,2.509599262378372,0.5668146593240613,0.48731990664956515,S
일리아리,Support,Gold,junkertown,정크타운,2026-05-18,51.7,12.8,3.5,0.5536972910058363,2.624668592163159,0.742578362820132,0.5104688986396496,S
자리야,Tank,Gold,junkertown,정크타운,2026-05-18,48.5,6.7,34.4,-0.20121831377405242,2.0412203288596382,-0.14861503987347702,0.2328859229313905,A
정커퀸,Tank,Gold,junkertown,정크타운,2026-05-18,55.5,2.6,0.1,1.4501595716819526,1.2809338454620642,-1.3099216042715636,0.09213216727173204,B
정크랫,Damage,Gold,junkertown,정크타운,2026-05-18,39.7,3.9,0.6,-2.2772362269187436,1.589235205116581,-0.8390038639223364,-1.5635797311842998,C
제트팩 캣,Support,Gold,junkertown,정크타운,2026-05-18,39.7,2.7,27.5,-2.2772362269187436,1.308332819650179,-1.2680707897730077,-1.179560356077829,C
젠야타,Support,Gold,junkertown,정크타운,2026-05-18,57.6,14.7,1.0,1.9455729373187545,2.7536607123542622,0.9396085602585111,1.1211372091181104,S
주노,Support,Gold,junkertown,정크타운,2026-05-18,48.9,6.9,0.1,-0.10685386317656675,2.066862759472976,-0.10944727397381737,-0.3262322510682038,B
캐서디,Damage,Gold,junkertown,정크타운,2026-05-18,48.4,19.8,1.7,-0.22480942642342425,3.0349529867072724,1.3692710254661105,0.21827559428990762,A
키리코,Support,Gold,junkertown,정크타운,2026-05-18,48.8,50.9,2.3,-0.13044497582593859,3.949318790171843,2.7659274609183004,0.7201822984837561,S
토르비욘,Damage,Gold,junkertown,정크타운,2026-05-18,47.6,3.5,0.4,-0.4135383276183956,1.5040773967762742,-0.9690789395614728,-0.6945273249574778,C
트레이서,Damage,Gold,junkertown,정크타운,2026-05-18,47.7,6.9,5.5,-0.38994721496902374,2.066862759472976,-0.10944727397381737,-0.15149107331124162,B
파라,Damage,Gold,junkertown,정크타운,2026-05-18,51.1,3.6,29.9,0.41215061510960693,1.5260563034950494,-0.9355070568459681,0.27929714755448826,A
프레야,Damage,Gold,junkertown,정크타운,2026-05-18,51.5,6.7,6.7,0.5065150657070926,2.0412203288596382,-0.14861503987347702,0.3151530612348802,A
한조,Damage,Gold,junkertown,정크타운,2026-05-18,47.4,7.0,0.2,-0.46072055291713926,2.0794415416798357,-0.0902336976865204,-0.4819099578122512,B
해저드,Tank,Gold,junkertown,정크타운,2026-05-18,54.8,5.3,4.0,1.2850217831363515,1.840549633397487,-0.45513133473263834,0.5355766939132252,S
D.VA,Tank,Platinum,junkertown,정크타운,2026-05-18,47.5,7.1,33.2,-0.2221563805325911,2.0918640616783932,-0.04479796731308206,0.24298382160999638,A
겐지,Damage,Platinum,junkertown,정크타운,2026-05-18,54.8,16.6,1.1,1.2365529752396098,2.8678989020441064,1.1206429459872627,0.8294645199056484,S
도미나,Tank,Platinum,junkertown,정크타운,2026-05-18,46.9,4.4,4.5,-0.3420503001851011,1.6863989535702288,-0.6537211771039091,-0.32220322940357815,B
둠피스트,Tank,Platinum,junkertown,정크타운,2026-05-18,54.4,6.3,37.0,1.1566236954712703,1.9878743481543455,-0.20096861893768406,0.9041195642564217,S
라마트라,Tank,Platinum,junkertown,정크타운,2026-05-18,45.7,4.8,1.2,-0.5818381394901196,1.7578579175523736,-0.546404860986452,-0.5716342572016166,C
라이프위버,Support,Platinum,junkertown,정크타운,2026-05-18,49.5,7.4,0.9,0.17749001830910793,2.128231705849268,0.0098185759559188,-0.05097973060074122,B
라인하르트,Tank,Platinum,junkertown,정크타운,2026-05-18,50.1,5.2,0.3,0.29738393796161794,1.824549292051046,-0.44624846031717336,-0.19483557011296024,B
레킹볼,Tank,Platinum,junkertown,정크타운,2026-05-18,52.8,3.4,7.4,0.8369065763979108,1.4816045409242156,-0.9612792594195168,0.24975573337169596,A
로드호그,Tank,Platinum,junkertown,정크타운,2026-05-18,43.1,6.2,3.1,-1.1013784579843287,1.9740810260220096,-0.2216832841913468,-0.6241069222681823,C
루시우,Support,Platinum,junkertown,정크타운,2026-05-18,39.2,1.9,0.2,-1.8806889357256416,1.0647107369924282,-1.5873659636898416,-1.640335380174283,C
리퍼,Damage,Platinum,junkertown,정크타운,2026-05-18,48.7,11.8,4.0,0.0176314587724289,2.5494451709255714,0.6423925016337781,0.22964881120892505,A
마우가,Tank,Platinum,junkertown,정크타운,2026-05-18,45.3,11.4,24.4,-0.6617674192584606,2.517696472610991,0.594712642386216,0.16252471665394433,A
메르시,Support,Platinum,junkertown,정크타운,2026-05-18,48.9,7.1,1.7,0.057596098656597955,2.0918640616783932,-0.04479796731308206,-0.06528736122124465,B
메이,Damage,Platinum,junkertown,정크타운,2026-05-18,48.8,5.1,0.3,0.03761377871451271,1.8082887711792655,-0.47066833853632206,-0.3320466132022575,B
모이라,Support,Platinum,junkertown,정크타운,2026-05-18,53.2,8.0,1.7,0.9168358561662517,2.1972245773362196,0.1134313404538036,0.41180130986364794,A
미즈키,Support,Platinum,junkertown,정크타운,2026-05-18,48.1,6.4,5.4,-0.10226246088008109,2.0014800002101243,-0.18053579461956323,-0.03360403169146861,B
바스티온,Damage,Platinum,junkertown,정크타운,2026-05-18,52.8,6.6,2.2,0.8369065763979108,2.028148247292285,-0.14048570328486754,0.32564997709347054,A
바티스트,Support,Platinum,junkertown,정크타운,2026-05-18,43.2,7.1,0.2,-1.0813961380422434,2.0918640616783932,-0.04479796731308206,-0.7779185824195562,C
벤데타,Damage,Platinum,junkertown,정크타운,2026-05-18,40.7,1.9,4.3,-1.5809541365943671,1.0647107369924282,-1.5873659636898416,-1.2282866384321114,C
벤처,Damage,Platinum,junkertown,정크타운,2026-05-18,60.2,2.8,0.6,2.3155982521121983,1.33500106673234,-1.181446805988257,0.630361946885132,S
브리기테,Support,Platinum,junkertown,정크타운,2026-05-18,46.0,3.3,0.0,-0.5218911796638653,1.4586150226995167,-0.9958046746747152,-0.8156492011370018,C
소전,Damage,Platinum,junkertown,정크타운,2026-05-18,45.3,9.4,0.6,-0.6617674192584606,2.341805806147327,0.3305619003037914,-0.4047182769125829,B
솔저: 76,Damage,Platinum,junkertown,정크타운,2026-05-18,46.1,15.2,0.2,-0.5019088597217801,2.785011242238338,0.996163135390307,-0.1758866124483079,B
솜브라,Damage,Platinum,junkertown,정크타운,2026-05-18,42.6,4.6,48.1,-1.2012900576947534,1.7227665977411035,-0.5991046338349083,-0.3490440835860177,B
시그마,Tank,Platinum,junkertown,정크타운,2026-05-18,58.1,15.3,7.0,1.8959695333284141,2.791165107812717,1.0054049456058787,1.3606806532067124,S
시메트라,Damage,Platinum,junkertown,정크타운,2026-05-18,43.2,1.7,3.1,-1.0813961380422434,0.9932517730102833,-1.6946822798072991,-1.0560154609819254,C
시에라,Damage,Platinum,junkertown,정크타운,2026-05-18,53.7,17.7,22.3,1.0167474558766765,2.928523523860541,1.2116883616607872,1.1716430289810738,S
아나,Support,Platinum,junkertown,정크타운,2026-05-18,50.7,63.1,13.3,0.41727785761412794,4.160444363926624,3.061774046323789,1.3407641616828485,S
안란,Damage,Platinum,junkertown,정크타운,2026-05-18,48.3,7.9,7.7,-0.062297820995912044,2.186051276738094,0.09665139582203695,0.12372660535607974,B
애쉬,Damage,Platinum,junkertown,정크타운,2026-05-18,53.0,13.5,0.1,0.8768712162820812,2.6741486494265287,0.8296708663620879,0.44819760163458033,A
에코,Damage,Platinum,junkertown,정크타운,2026-05-18,45.2,4.0,1.1,-0.6817497392005444,1.6094379124341003,-0.7693004544827008,-0.6966698574554178,C
엠레,Damage,Platinum,junkertown,정크타운,2026-05-18,49.2,15.4,3.1,0.11754305848285367,2.797281334830153,1.0145902306348262,0.3562358904132607,A
오리사,Tank,Platinum,junkertown,정크타운,2026-05-18,43.5,9.2,7.9,-1.0214491782159891,2.322387720290225,0.30140002439474023,-0.29041278245363755,B
우양,Support,Platinum,junkertown,정크타운,2026-05-18,53.0,12.2,0.4,0.8768712162820812,2.580216829592325,0.6886050530746998,0.4484447211286698,A
위도우메이커,Damage,Platinum,junkertown,정크타운,2026-05-18,52.9,10.8,4.8,0.856888896339996,2.468099531471619,0.5202284808875735,0.6388255381192491,S
윈스턴,Tank,Platinum,junkertown,정크타운,2026-05-18,51.5,12.4,4.9,0.577136417150807,2.5952547069568657,0.7111887782094753,0.5592546799963156,S
일리아리,Support,Platinum,junkertown,정크타운,2026-05-18,52.3,12.3,6.0,0.736994976687486,2.5877640352277083,0.6999393666532259,0.6659844356401617,S
자리야,Tank,Platinum,junkertown,정크타운,2026-05-18,46.9,5.5,27.1,-0.3420503001851011,1.8718021769015913,-0.37528457775444823,0.049214948593056806,B
정커퀸,Tank,Platinum,junkertown,정크타운,2026-05-18,43.7,2.8,0.1,-0.9814845383318187,1.33500106673234,-1.181446805988257,-1.084315577377473,C
정크랫,Damage,Platinum,junkertown,정크타운,2026-05-18,47.6,2.7,0.2,-0.20217406059050586,1.308332819650179,-1.221496897322953,-0.6913172226966487,C
제트팩 캣,Support,Platinum,junkertown,정크타운,2026-05-18,41.1,2.7,26.6,-1.5010248568260276,1.308332819650179,-1.221496897322953,-0.7873050029967537,C
젠야타,Support,Platinum,junkertown,정크타운,2026-05-18,49.8,15.8,1.3,0.23743697813536224,2.8213788864092133,1.0507796786593084,0.3250047240907777,A
주노,Support,Platinum,junkertown,정크타운,2026-05-18,37.2,4.0,0.0,-2.2803353345673405,1.6094379124341003,-0.7693004544827008,-1.626920012531135,C
캐서디,Damage,Platinum,junkertown,정크타운,2026-05-18,48.0,21.3,1.7,-0.12224478082216633,3.104586678466073,1.476098144609853,0.30106103261625367,A
키리코,Support,Platinum,junkertown,정크타운,2026-05-18,53.1,48.6,3.0,0.8968535362241665,3.903990833730882,2.6766348477929953,1.2401460880562583,S
토르비욘,Damage,Platinum,junkertown,정크타운,2026-05-18,44.7,3.6,0.2,-0.7816613389109691,1.5260563034950494,-0.8945220726623491,-0.8829684144586992,C
트레이서,Damage,Platinum,junkertown,정크타운,2026-05-18,53.5,8.7,4.7,0.976782815992506,2.272125885509337,0.22591733265942526,0.6074093839309207,S
파라,Damage,Platinum,junkertown,정크타운,2026-05-18,43.2,2.7,32.7,-1.0813961380422434,1.308332819650179,-1.221496897322953,-0.5422453015432516,B
프레야,Damage,Platinum,junkertown,정크타운,2026-05-18,51.1,7.8,10.7,0.49720713738246747,2.174751721484161,0.079681843283873,0.4506812980356003,S
한조,Damage,Platinum,junkertown,정크타운,2026-05-18,52.1,7.7,0.4,0.6970303368033169,2.1633230256605382,0.06251834880437543,0.17069827010819033,A
해저드,Tank,Platinum,junkertown,정크타운,2026-05-18,58.7,6.0,5.4,2.015863452980924,1.9459101490553132,-0.2639900091897582,1.0004226608679754,S
D.VA,Tank,Diamond,junkertown,정크타운,2026-05-18,64.3,6.8,46.2,1.84629951004078,2.0541237336955462,-0.05499369539894588,1.3266304023761881,S
겐지,Damage,Diamond,junkertown,정크타운,2026-05-18,52.4,17.2,0.0,0.47529844232543755,2.9014215940827497,1.1138522592328004,0.3301412183182214,A
도미나,Tank,Diamond,junkertown,정크타운,2026-05-18,57.3,4.3,1.1,1.0398282937376373,1.667706820558076,-0.5880551686282253,0.2291943376268501,A
둠피스트,Tank,Diamond,junkertown,정크타운,2026-05-18,44.2,7.7,18.6,-0.4694249824868148,2.1633230256605382,0.09564654179415107,0.06309501978877508,A
라마트라,Tank,Diamond,junkertown,정크타운,2026-05-18,44.5,3.7,0.3,-0.4348619303595376,1.547562508716013,-0.753794042091727,-0.6401956006701464,C
라이프위버,Support,Diamond,junkertown,정크타운,2026-05-18,34.5,7.8,0.8,-1.5869636679354557,2.174751721484161,0.11141240820865322,-0.9008227631156224,C
라인하르트,Tank,Diamond,junkertown,정크타운,2026-05-18,37.7,4.3,0.3,-1.2182911119111617,1.667706820558076,-0.5880551686282253,-0.9821885294069079,C
레킹볼,Tank,Diamond,junkertown,정크타운,2026-05-18,34.4,4.0,5.0,-1.5984846853112151,1.6094379124341003,-0.6684370280966226,-0.9338650116616992,C
로드호그,Tank,Diamond,junkertown,정크타운,2026-05-18,36.9,6.8,2.1,-1.3104592509172355,2.0541237336955462,-0.05499369539894588,-0.7191757557147948,C
루시우,Support,Diamond,junkertown,정크타운,2026-05-18,26.5,1.3,0.0,-2.50864505799619,0.832909122935104,-1.73965717002665,-2.0178833606204276,C
리퍼,Damage,Diamond,junkertown,정크타운,2026-05-18,57.3,12.4,5.3,1.0398282937376373,2.5952547069568657,0.6914955601426528,0.8016465382318633,S
마우가,Tank,Diamond,junkertown,정크타운,2026-05-18,46.9,10.4,29.2,-0.15835751334131742,2.4336133554004498,0.4685115911030231,0.40469869237022116,A
메르시,Support,Diamond,junkertown,정크타운,2026-05-18,47.8,5.7,1.9,-0.05466835695948496,1.9021075263969205,-0.2646997943359369,-0.1656403309869665,B
메이,Damage,Diamond,junkertown,정크타운,2026-05-18,54.0,3.8,0.3,0.6596347203375846,1.5686159179138452,-0.7247508999777513,-0.08423433268739255,B
모이라,Support,Diamond,junkertown,정크타운,2026-05-18,47.1,4.0,0.3,-0.13531547858979873,1.6094379124341003,-0.6684370280966226,-0.4648152705867456,B
미즈키,Support,Diamond,junkertown,정크타운,2026-05-18,60.8,3.8,5.5,1.4430639018892086,1.5686159179138452,-0.7247508999777513,0.5837551930320719,S
바스티온,Damage,Diamond,junkertown,정크타운,2026-05-18,38.6,4.8,1.6,-1.1146019555293292,1.7578579175523736,-0.46369188393959754,-0.7740498277459205,C
바티스트,Support,Diamond,junkertown,정크타운,2026-05-18,44.7,8.4,0.3,-0.4118198956080189,2.2407096892759584,0.202401312386863,-0.34181597695081,B
벤데타,Damage,Diamond,junkertown,정크타운,2026-05-18,56.6,0.8,1.9,0.9591811721073235,0.5877866649021191,-2.0778031832011825,-0.2026465831131359,B
벤처,Damage,Diamond,junkertown,정크타운,2026-05-18,44.6,2.6,0.3,-0.42334091298377824,1.2809338454620642,-1.121607828722593,-0.7447792279715265,C
브리기테,Support,Diamond,junkertown,정크타운,2026-05-18,49.5,3.6,0.3,0.14118893842842145,1.5260563034950494,-0.7834618155480603,-0.3610704983130668,B
소전,Damage,Diamond,junkertown,정크타운,2026-05-18,45.6,11.8,0.5,-0.30813073922618645,2.5494451709255714,0.62830138324568,-0.13763679134345982,B
솔저: 76,Damage,Diamond,junkertown,정크타운,2026-05-18,46.7,13.5,0.0,-0.1813995480928353,2.6741486494265287,0.8003296193464309,-0.09226456885682593,B
솜브라,Damage,Diamond,junkertown,정크타운,2026-05-18,42.9,5.1,24.4,-0.6191982083716847,1.8082887711792655,-0.3941226072940968,-0.11422488959432692,B
시그마,Tank,Diamond,junkertown,정크타운,2026-05-18,65.3,17.0,9.0,1.9615096837983717,2.8903717578961645,1.0986090290420252,1.4639339430045912,S
시메트라,Damage,Diamond,junkertown,정크타운,2026-05-18,56.8,1.5,1.6,0.9822232068588413,0.9162907318741551,-1.6246323825752123,-0.07391939614251962,B
시에라,Damage,Diamond,junkertown,정크타운,2026-05-18,46.7,12.4,12.5,-0.1813995480928353,2.5952547069568657,0.6914955601426528,0.3218610212398072,A
아나,Support,Diamond,junkertown,정크타운,2026-05-18,54.2,63.3,16.2,0.6826767550891033,4.163559631243574,2.854969530847432,1.444520620311514,S
안란,Damage,Diamond,junkertown,정크타운,2026-05-18,54.4,5.1,2.8,0.7057187898406212,1.8082887711792655,-0.3941226072940968,0.22212423884484392,A
애쉬,Damage,Diamond,junkertown,정크타운,2026-05-18,56.0,13.6,0.3,0.8900550678527682,2.681021528714291,0.8098107446127003,0.4913443344473347,S
에코,Damage,Diamond,junkertown,정크타운,2026-05-18,54.8,4.0,1.6,0.7518028593436578,1.6094379124341003,-0.6684370280966226,0.09772903644346546,A
엠레,Damage,Diamond,junkertown,정크타운,2026-05-18,54.0,16.8,3.7,0.6596347203375846,2.8791984572980396,1.0831954799059107,0.678765771921839,S
오리사,Tank,Diamond,junkertown,정크타운,2026-05-18,37.3,6.4,8.1,-1.264375181414199,2.0014800002101243,-0.12761563603860215,-0.5330651913873174,C
우양,Support,Diamond,junkertown,정크타운,2026-05-18,57.9,13.8,0.3,1.1089543979921925,2.6946271807700692,0.8285797184399872,0.6064246916652329,S
위도우메이커,Damage,Diamond,junkertown,정크타운,2026-05-18,55.7,14.1,8.1,0.8554920157254909,2.714694743820879,0.8562628874739999,0.8220319642363081,S
윈스턴,Tank,Diamond,junkertown,정크타운,2026-05-18,55.2,13.6,4.2,0.7978869288466951,2.681021528714291,0.8098107446127003,0.6832305410712638,S
일리아리,Support,Diamond,junkertown,정크타운,2026-05-18,57.8,17.5,17.8,1.0974333806164331,2.917770732084279,1.1364058672474258,1.1515984943906834,S
자리야,Tank,Diamond,junkertown,정크타운,2026-05-18,47.7,4.2,24.9,-0.06618937433524348,1.6486586255873816,-0.6143321211326945,0.09956296380995511,A
정커퀸,Tank,Diamond,junkertown,정크타운,2026-05-18,45.5,3.9,0.0,-0.3196517566019458,1.589235205116581,-0.6963066284162793,-0.6103815474401942,C
정크랫,Damage,Diamond,junkertown,정크타운,2026-05-18,41.0,1.9,0.3,-0.8380975385111089,1.0647107369924282,-1.4198872384181875,-1.0416413636438702,C
제트팩 캣,Support,Diamond,junkertown,정크타운,2026-05-18,25.2,3.4,31.6,-2.6584182838810597,1.4816045409242156,-0.8447829462699368,-1.2261932073573127,C
젠야타,Support,Diamond,junkertown,정크타운,2026-05-18,49.5,19.6,1.3,0.14118893842842145,3.0252910757955354,1.2847299981853764,0.35732635892851294,A
주노,Support,Diamond,junkertown,정크타운,2026-05-18,53.9,4.0,0.0,0.6481137029618252,1.6094379124341003,-0.6684370280966226,-0.11813793756241167,B
캐서디,Damage,Diamond,junkertown,정크타운,2026-05-18,45.3,20.4,3.7,-0.3426937913534645,3.0633909220278057,1.3372886711416965,0.25382947344705015,A
키리코,Support,Diamond,junkertown,정크타운,2026-05-18,48.8,43.7,5.0,0.06054181679810686,3.7999735016195233,2.353403084571883,0.8022002731935135,S
토르비욘,Damage,Diamond,junkertown,정크타운,2026-05-18,38.6,3.6,0.3,-1.1146019555293292,1.5260563034950494,-0.7834618155480603,-0.9889659452919422,C
트레이서,Damage,Diamond,junkertown,정크타운,2026-05-18,53.2,13.2,5.7,0.5674665813315115,2.653241964607215,0.7714888832626072,0.6000306618550839,S
파라,Damage,Diamond,junkertown,정크타운,2026-05-18,44.1,2.5,31.6,-0.48094599986257414,1.252762968495368,-1.160469505495746,-0.23216303311581266,B
프레야,Damage,Diamond,junkertown,정크타운,2026-05-18,48.8,9.6,19.6,0.06054181679810686,2.3608540011180215,0.36814018585036473,0.4183685369846189,A
한조,Damage,Diamond,junkertown,정크타운,2026-05-18,45.6,9.2,1.6,-0.30813073922618645,2.322387720290225,0.3150760169939112,-0.1371838493142965,B
해저드,Tank,Diamond,junkertown,정크타운,2026-05-18,52.9,6.9,7.7,0.5329035292042335,2.066862759472976,-0.03742023104593328,0.38491646305564364,A
D.VA,Tank,Master,junkertown,정크타운,2026-05-18,35.5,2.5,63.1,-1.0429762268669827,1.252762968495368,-1.0242567139220844,-0.3769052637001171,C
겐지,Damage,Master,junkertown,정크타운,2026-05-18,45.5,19.0,0.0,-0.329088324971719,2.995732273553991,1.2040530642793097,-0.002081420200724382,B
도미나,Tank,Master,junkertown,정크타운,2026-05-18,48.2,6.0,0.0,-0.13633859145999766,1.9459101490553132,-0.13809845761102219,-0.3083520100119632,C
둠피스트,Tank,Master,junkertown,정크타운,2026-05-18,34.0,9.6,11.6,-1.1500594121512722,2.3608540011180215,0.39238905027127347,-0.25984498470718953,B
라마트라,Tank,Master,junkertown,정크타운,2026-05-18,64.5,2.2,0.0,1.0272986886292816,1.1631508098056809,-1.1388219267886694,-0.026750410720617734,B
라이프위버,Support,Master,junkertown,정크타운,2026-05-18,26.5,3.5,0.0,-1.6854753385727197,1.5040773967762742,-0.7029622445839678,-1.2523795196602079,C
